date,nok,usd,eur,gbp,brent
11/12/2014,0.0589105,0.008659133,0.006961,0.0054865,9282.6843
11/13/2014,0.0586955,0.008638936,0.006924,0.005499,9019.6296
11/14/2014,0.058088,0.008599931,0.006867,0.0054885,9233.7948
11/17/2014,0.0582,0.008572653,0.006886,0.005481,9251.5115
11/18/2014,0.0576,0.008556516,0.006825,0.0054735,9170.7889
11/19/2014,0.0575295,0.008476013,0.006752,0.005405,9214.238
11/20/2014,0.0572355,0.008459163,0.006746,0.00539,9377.99595
11/21/2014,0.0577795,0.008488244,0.006851,0.005422,9467.2116
11/24/2014,0.057328,0.008454872,0.006795,0.0053835,9424.152
11/25/2014,0.0576775,0.008476372,0.006795,0.0053965,9240.98175
11/26/2014,0.0580155,0.008494012,0.006792,0.005379,9153.5075
11/27/2014,0.058853,0.008495816,0.006815,0.005399,8543.0289
11/28/2014,0.0592655,0.00842886,0.006769,0.0053865,8322.596
12/1/2014,0.0586055,0.008446303,0.006773,0.0053695,8588.3733
12/2/2014,0.05897,0.008388206,0.006774,0.0053645,8409.4261
12/3/2014,0.0587155,0.008347594,0.006781,0.0053215,8376.0664
12/4/2014,0.0589265,0.008348291,0.006744,0.0053265,8341.8274
12/5/2014,0.058738,0.008235536,0.006703,0.0052845,8386.82475
12/8/2014,0.059343,0.008285347,0.006727,0.005293,7988.80205
12/9/2014,0.059524,0.008354568,0.006751,0.005331,8000.4138
12/10/2014,0.0608135,0.008487884,0.006819,0.005402,7568.4356
12/11/2014,0.061426,0.00842673,0.00679,0.005357,7556.9056
12/12/2014,0.06202,0.008417508,0.006755,0.0053545,7347.78
12/15/2014,0.063518,0.008487163,0.006824,0.0054275,7194.3945
12/16/2014,0.06379,0.008590327,0.006866,0.005455,6968.3026
12/17/2014,0.0624455,0.008427795,0.006828,0.005411,7259.3129
12/18/2014,0.0622585,0.008415029,0.006849,0.0053705,7043.35045
12/19/2014,0.0616235,0.008367851,0.006843,0.0053535,7335.2169
12/22/2014,0.0618575,0.008329169,0.00681,0.005343,7216.8066
12/23/2014,0.0616895,0.008286034,0.006807,0.005338,7445.05765
12/24/2014,0.061824,0.008298411,0.006805,0.0053335,7259.2212
12/26/2014,0.062019,0.008305303,0.006821,0.0053385,7158.07725
12/29/2014,0.0618235,0.008286721,0.006819,0.005341,6984.669
12/30/2014,0.062203,0.008369602,0.006884,0.0053795,6917.892
12/31/2014,0.0624425,0.008354568,0.006905,0.005364,6862.11435
1/2/2015,0.063012,0.008298411,0.006914,0.0054145,6798.8921
1/5/2015,0.0638475,0.008358758,0.007004,0.0054815,6353.81485
1/6/2015,0.065426,0.008445589,0.007104,0.005574,6050.4955
1/7/2015,0.0646085,0.008385393,0.007083,0.0055495,6099.89325
1/8/2015,0.063701,0.008357012,0.007087,0.0055385,6097.8736
1/9/2015,0.0646355,0.008436683,0.007125,0.005565,5939.5383
1/12/2015,0.0654455,0.008449514,0.00714,0.005569,5613.3405
1/13/2015,0.06579,0.008479607,0.007203,0.005594,5494.3587
1/14/2015,0.064954,0.008522606,0.007229,0.005595,5713.04115
1/15/2015,0.06524,0.008608445,0.007402,0.005667,5537.58555
1/16/2015,0.0642,0.00850051,0.007347,0.0056105,5901.9988
1/19/2015,0.064841,0.008505571,0.007329,0.005628,5742.1188
1/20/2015,0.0645755,0.0084168,0.007287,0.0055575,5701.6919
1/21/2015,0.064334,0.008477809,0.007302,0.0055985,5783.33365
1/22/2015,0.0645835,0.008439531,0.007425,0.0056225,5749.1348
1/23/2015,0.0659825,0.008490766,0.007576,0.0056645,5746.24225
1/26/2015,0.0659,0.008441668,0.007511,0.005598,5705.0336
1/27/2015,0.0655585,0.008483923,0.007454,0.005582,5846.352
1/28/2015,0.0666335,0.008507018,0.007536,0.0056205,5697.6485
1/29/2015,0.0661845,0.0084538,0.007468,0.005611,5811.5877
1/30/2015,0.0657905,0.008513899,0.007542,0.00565,6223.94045
2/2/2015,0.065047,0.008503763,0.007498,0.0056545,6438.32625
2/3/2015,0.0639185,0.008505571,0.007408,0.005608,6808.4787
2/4/2015,0.064824,0.008526967,0.007515,0.0056165,6351.614
2/5/2015,0.0639485,0.008508104,0.007413,0.0055505,6648.95495
2/6/2015,0.0641165,0.008404774,0.007428,0.005513,6877.044
2/9/2015,0.0641945,0.00842886,0.007443,0.00554,6921.4576
2/10/2015,0.063479,0.008373106,0.007396,0.005489,6739.4349
2/11/2015,0.0634755,0.008301166,0.007324,0.0054475,6584.6169
2/12/2015,0.06413,0.008395953,0.007363,0.0054575,6794.94025
2/13/2015,0.063907,0.008420698,0.007396,0.0054685,7305.8076
2/16/2015,0.063886,0.008440243,0.007435,0.0054935,7274.672
2/17/2015,0.0630135,0.008385393,0.007348,0.0054605,7457.01515
2/18/2015,0.0633665,0.008418217,0.007386,0.005454,7190.3587
2/19/2015,0.0637985,0.008407247,0.007397,0.0054545,7161.67845
2/20/2015,0.0632505,0.008401243,0.007382,0.005455,7167.9866
2/23/2015,0.0641125,0.008416446,0.007427,0.005445,6998.2035
2/24/2015,0.063773,0.008404774,0.007411,0.0054385,6979.3668
2/25/2015,0.0634725,0.008413259,0.007405,0.005418,7325.3418
2/26/2015,0.0641325,0.008373807,0.007478,0.0054355,7171.171
2/27/2015,0.0641235,0.008365401,0.007472,0.00542,7480.8132
3/2/2015,0.064082,0.008324315,0.007443,0.005418,7152.5402
3/3/2015,0.064424,0.008352126,0.007473,0.005437,7305.9246
3/4/2015,0.0649815,0.008355615,0.007542,0.005474,7246.624
3/5/2015,0.0642855,0.00832293,0.007545,0.005461,7266.672
3/6/2015,0.0654375,0.008275405,0.007631,0.0055035,7217.7732
3/9/2015,0.0654535,0.00825389,0.007606,0.0054555,7091.20215
3/10/2015,0.066756,0.008255252,0.007717,0.005478,6830.80265
3/11/2015,0.067579,0.008233841,0.007807,0.005515,6988.233
3/12/2015,0.066797,0.008244023,0.007751,0.0055395,6923.804
3/13/2015,0.067647,0.008237572,0.007849,0.0055865,6636.66465
3/16/2015,0.0681475,0.008241645,0.007798,0.005558,6484.1424
3/17/2015,0.068492,0.008239608,0.007775,0.005588,6494.24115
3/18/2015,0.0679915,0.008326048,0.007662,0.0055585,6715.07055
3/19/2015,0.0669565,0.008278146,0.007766,0.005611,6575.144
3/20/2015,0.0669125,0.008330903,0.007698,0.005572,6640.3362
3/23/2015,0.0658875,0.008351777,0.00763,0.0055855,6695.5812
3/24/2015,0.0656175,0.008351079,0.007643,0.0056225,6599.14695
3/25/2015,0.0656065,0.008368201,0.007627,0.0056235,6749.36
3/26/2015,0.0663855,0.008389262,0.007708,0.0056495,7055.448
3/27/2015,0.066944,0.008393839,0.007709,0.005642,6720.40535
3/30/2015,0.0667475,0.008328128,0.007687,0.0056225,6759.02175
3/31/2015,0.067093,0.008323969,0.007757,0.0056175,6620.63985
4/1/2015,0.067076,0.008349685,0.007757,0.0056325,6838.5815
4/2/2015,0.0667455,0.008353172,0.007675,0.0056335,6578.33925
4/6/2015,0.0665905,0.008365751,0.007658,0.005622,6947.3742
4/7/2015,0.067221,0.00831428,0.007687,0.005615,7108.2525
4/8/2015,0.067082,0.008323622,0.007721,0.005599,6673.777
4/9/2015,0.0672485,0.008292562,0.00778,0.005636,6821.7763
4/10/2015,0.0673745,0.008317738,0.007844,0.0056845,6957.42075
4/13/2015,0.067442,0.008323969,0.007877,0.005672,6959.42055
4/14/2015,0.0665655,0.008376262,0.007862,0.0056675,6975.66555
4/15/2015,0.0656165,0.008392782,0.007854,0.005655,7187.128
4/16/2015,0.065061,0.008402655,0.007808,0.005626,7614.2598
4/17/2015,0.065836,0.008409368,0.007781,0.0056205,7545.15675
4/20/2015,0.066112,0.008389262,0.007813,0.005628,7563.24
4/21/2015,0.0658175,0.008356662,0.007784,0.005599,7428.8032
4/22/2015,0.0659505,0.00833924,0.007774,0.005546,7522.26795
4/23/2015,0.0655395,0.008362253,0.007724,0.005553,7755.08725
4/24/2015,0.0652475,0.008404421,0.007729,0.0055335,7767.3408
4/27/2015,0.064907,0.008400538,0.007715,0.005513,7717.3632
4/28/2015,0.0642745,0.008413613,0.007662,0.005485,7682.7872
4/29/2015,0.063193,0.008400538,0.007547,0.0054415,7837.5936
4/30/2015,0.0631065,0.008377665,0.007464,0.0054575,7971.1947
5/1/2015,0.063272,0.008321198,0.007429,0.0054955,7986.8305
5/4/2015,0.0632205,0.008323969,0.007468,0.005505,7982.97075
5/5/2015,0.063169,0.008343763,0.007459,0.005494,8092.272
5/6/2015,0.062236,0.008370652,0.007373,0.0054905,8096.14305
5/7/2015,0.0622135,0.008351777,0.007413,0.0054785,7847.4319
5/8/2015,0.062403,0.008346897,0.00745,0.0054005,7834.04895
5/11/2015,0.063025,0.008327435,0.007465,0.005343,7794.71735
5/12/2015,0.062437,0.008342719,0.00744,0.005324,8014.1739
5/13/2015,0.061999,0.008392078,0.007389,0.00533,7961.0796
5/14/2015,0.061851,0.008391726,0.007355,0.0053195,7935.19735
5/15/2015,0.061276,0.008382932,0.00732,0.0053315,7969.7649
5/18/2015,0.0617225,0.008334028,0.007365,0.0053245,7951.7373
5/19/2015,0.062436,0.008285347,0.007431,0.005342,7726.8939
5/20/2015,0.062405,0.008240287,0.007428,0.0053035,7891.71565
5/21/2015,0.062438,0.008261732,0.007435,0.005275,8054.0016
5/22/2015,0.0628985,0.008227405,0.007468,0.0053115,7945.39665
5/25/2015,0.0628795,0.00822639,0.007494,0.0053175,7964.6112
5/26/2015,0.0629955,0.008123147,0.007471,0.00528,7844.2506
5/27/2015,0.0628295,0.008086362,0.007415,0.0052665,7674.6499
5/28/2015,0.062972,0.008067444,0.007369,0.0052675,7757.1039
5/29/2015,0.0625915,0.008055097,0.007331,0.005268,8138.9462
6/1/2015,0.063769,0.008014105,0.007334,0.005272,8095.7264
6/2/2015,0.0630705,0.008057044,0.007223,0.005251,8128.29135
6/3/2015,0.062441,0.00804829,0.007138,0.0052455,7927.15
6/4/2015,0.062391,0.008040201,0.007154,0.0052325,7714.98125
6/5/2015,0.0632785,0.007960199,0.007163,0.0052125,7953.31875
6/8/2015,0.0627795,0.008033096,0.007114,0.0052335,7803.96465
